full_name,google_scholar_id,google_scholar
Janusz Starzyk,JfcmdF8AAAAJ,https://scholar.google.com/citations?hl=en&user=JfcmdF8AAAAJ
Xiaopei Liu,dK02t3MAAAAJ,https://scholar.google.com/citations?hl=en&user=dK02t3MAAAAJ
Yanwu Xu,0jP8f7sAAAAJ,https://scholar.google.com/citations?hl=en&user=0jP8f7sAAAAJ
Ying Shan,4oXBp9UAAAAJ,https://scholar.google.com/citations?hl=en&user=4oXBp9UAAAAJ
Pheng Ann Heng,OFdytjoAAAAJ,https://scholar.google.com/citations?hl=en&user=OFdytjoAAAAJ
Graham R Martin,cU9BkBgAAAAJ,https://scholar.google.com/citations?hl=en&user=cU9BkBgAAAAJ
Daniel Jachyra,zNvZBlcAAAAJ,https://scholar.google.com/citations?hl=en&user=zNvZBlcAAAAJ
Schubert Foo,wdK1ehkAAAAJ,https://scholar.google.com/citations?hl=en&user=wdK1ehkAAAAJ
Dilip Krishnan,_MEuWIMAAAAJ,https://scholar.google.com/citations?hl=en&user=_MEuWIMAAAAJ
Ravi S. Sharma,P_Q8uPYAAAAJ,https://scholar.google.com/citations?hl=en&user=P_Q8uPYAAAAJ
Tung Lai Lai,LY9jQvIAAAAJ,https://scholar.google.com/citations?hl=en&user=LY9jQvIAAAAJ
Shailendra Palvia,pBKFRlgAAAAJ,https://scholar.google.com/citations?hl=en&user=pBKFRlgAAAAJ
Kwan-Liu Ma,LgL2HpkAAAAJ,https://scholar.google.com/citations?hl=en&user=LgL2HpkAAAAJ
Douglas L. Maskell,o_roEHkAAAAJ,https://scholar.google.com/citations?hl=en&user=o_roEHkAAAAJ
Kenneth K Poon,OlsCIB8AAAAJ,https://scholar.google.com/citations?hl=en&user=OlsCIB8AAAAJ
Kiak Nam Norman Kee,qzpADi8AAAAJ,https://scholar.google.com/citations?hl=en&user=qzpADi8AAAAJ
Kai Keng Ang,ZR0P60cAAAAJ,https://scholar.google.com/citations?hl=en&user=ZR0P60cAAAAJ
Haihong Zhang,0jbZBjAAAAAJ,https://scholar.google.com/citations?hl=en&user=0jbZBjAAAAAJ
Tihshih Lee,GQhFah4AAAAJ,https://scholar.google.com/citations?hl=en&user=GQhFah4AAAAJ
Neethu Robinson,RzmIFTkAAAAJ,https://scholar.google.com/citations?hl=en&user=RzmIFTkAAAAJ
Chai Quek,Tj-KsfQAAAAJ,https://scholar.google.com/citations?hl=en&user=Tj-KsfQAAAAJ
Erico Tjoa,hh9WwAMAAAAJ,https://scholar.google.com/citations?hl=en&user=hh9WwAMAAAAJ
Mahnaz Arvaneh,HBxF7nAAAAAJ,https://scholar.google.com/citations?hl=en&user=HBxF7nAAAAAJ
Fabien Lotte,bF8vZlQAAAAJ,https://scholar.google.com/citations?hl=en&user=bF8vZlQAAAAJ
Kavitha P Thomas,1k0KaIkAAAAJ,https://scholar.google.com/citations?hl=en&user=1k0KaIkAAAAJ
Juan Helen Zhou,4Z1S3_oAAAAJ,https://scholar.google.com/citations?hl=en&user=4Z1S3_oAAAAJ
Etienne Burdet,1a7buCEAAAAJ,https://scholar.google.com/citations?hl=en&user=1a7buCEAAAAJ
Ranganatha Sitaram,2nUaSXEAAAAJ,https://scholar.google.com/citations?hl=en&user=2nUaSXEAAAAJ
Niels Birbaumer,w0x8vm0AAAAJ,https://scholar.google.com/citations?hl=en&user=w0x8vm0AAAAJ
Ziyuan (Jacob) ZHAO 赵子源,2vL2XTsAAAAJ,https://scholar.google.com/citations?hl=en&user=2vL2XTsAAAAJ
Yi Ding,8SYAgGIAAAAJ,https://scholar.google.com/citations?hl=en&user=8SYAgGIAAAAJ
Zeng Zeng,ztBsejkAAAAJ,https://scholar.google.com/citations?hl=en&user=ztBsejkAAAAJ
Luzheng Bi,7y-JUDQAAAAJ,https://scholar.google.com/citations?hl=en&user=7y-JUDQAAAAJ
Vikram Shenoy Handiru,pncJGKMAAAAJ,https://scholar.google.com/citations?hl=en&user=pncJGKMAAAAJ
Wu Min,Hji1uWQAAAAJ,https://scholar.google.com/citations?hl=en&user=Hji1uWQAAAAJ
ZHENGHUA CHEN,WUgu3nwAAAAJ,https://scholar.google.com/citations?hl=en&user=WUgu3nwAAAAJ
Emadeldeen Eldele,2LdeHIYAAAAJ,https://scholar.google.com/citations?hl=en&user=2LdeHIYAAAAJ
Mengling 'Mornin' Feng,F2ET1WsAAAAJ,https://scholar.google.com/citations?hl=en&user=F2ET1WsAAAAJ
Shijian Lu,uYmK-A0AAAAJ,https://scholar.google.com/citations?hl=en&user=uYmK-A0AAAAJ
Ce Ju,9k60zP8AAAAJ,https://scholar.google.com/citations?hl=en&user=9k60zP8AAAAJ
Christian Herff,n465ljAAAAAJ,https://scholar.google.com/citations?hl=en&user=n465ljAAAAAJ
Zheng Liu,tej8f-4AAAAJ,https://scholar.google.com/citations?hl=en&user=tej8f-4AAAAJ
Bijun Tang,qwXbP28AAAAJ,https://scholar.google.com/citations?hl=en&user=qwXbP28AAAAJ
Lei Feng,DFhvO4cAAAAJ,https://scholar.google.com/citations?hl=en&user=DFhvO4cAAAAJ
Novi Quadrianto,I-rLzGcAAAAJ,https://scholar.google.com/citations?hl=en&user=I-rLzGcAAAAJ
Kat Agres,oqasR7UAAAAJ,https://scholar.google.com/citations?hl=en&user=oqasR7UAAAAJ
Stefan K Ehrlich,V9xkbsgAAAAJ,https://scholar.google.com/citations?hl=en&user=V9xkbsgAAAAJ
Gordon Cheng,km_K9awAAAAJ,https://scholar.google.com/citations?hl=en&user=km_K9awAAAAJ
Yu SUN,PcXZ4O4AAAAJ,https://scholar.google.com/citations?hl=en&user=PcXZ4O4AAAAJ
Theerawit Wilaiprasitporn,U-L-iGIAAAAJ,https://scholar.google.com/citations?hl=en&user=U-L-iGIAAAAJ
Natalie Mrachacz-Kersting,nApQpKMAAAAJ,https://scholar.google.com/citations?hl=en&user=nApQpKMAAAAJ
Gerwin Schalk,RwLH9dsAAAAJ,https://scholar.google.com/citations?hl=en&user=RwLH9dsAAAAJ
Nicole Wenderoth,tpGTYkgAAAAJ,https://scholar.google.com/citations?hl=en&user=tpGTYkgAAAAJ
Rea Lehner,KWQEQegAAAAJ,https://scholar.google.com/citations?hl=en&user=KWQEQegAAAAJ
Yangsong Zhang(张杨松),0m6nHjYAAAAJ,https://scholar.google.com/citations?hl=en&user=0m6nHjYAAAAJ
Hsiao-ju Cheng,mxPeqyUAAAAJ,https://scholar.google.com/citations?hl=en&user=mxPeqyUAAAAJ
"Daqing Zhang, IEEE Fellow",qn8CqEYAAAAJ,https://scholar.google.com/citations?hl=en&user=qn8CqEYAAAAJ
Seng Kwee Wee,rh3yJ_gAAAAJ,https://scholar.google.com/citations?hl=en&user=rh3yJ_gAAAAJ
Yuanqing Li,wN3v1coAAAAJ,https://scholar.google.com/citations?hl=en&user=wN3v1coAAAAJ
David Xianfeng Gu,Y063_CIAAAAJ,https://scholar.google.com/citations?user=Y063_CIAAAAJ&hl=en
Shiqing Xin,_JaG6OwAAAAJ,https://scholar.google.com/citations?user=_JaG6OwAAAAJ&hl=en
Hong Qin,NOcejj8AAAAJ,https://scholar.google.com/citations?user=NOcejj8AAAAJ&hl=en
Yong-Jin LIU,GNDtwWQAAAAJ,https://scholar.google.com/citations?user=GNDtwWQAAAAJ&hl=en
Junhui Hou,j6eefhwAAAAJ,https://scholar.google.com/citations?user=j6eefhwAAAAJ&hl=en
Jun Luo (罗骏),qXLjz30AAAAJ,https://scholar.google.com/citations?user=qXLjz30AAAAJ&hl=en
Lap-Pui Chau,MYREIH0AAAAJ,https://scholar.google.com/citations?user=MYREIH0AAAAJ&hl=en
Steven C.H. Hoi,JoLjflYAAAAJ,https://scholar.google.com/citations?user=JoLjflYAAAAJ&hl=en
"Chi-Wing Fu, Philip",e5AJDrEAAAAJ,https://scholar.google.com/citations?user=e5AJDrEAAAAJ&hl=en
Wenping Wang,28shvv0AAAAJ,https://scholar.google.com/citations?user=28shvv0AAAAJ&hl=en
Xin (Shane) Li,Begpk8wAAAAJ,https://scholar.google.com/citations?user=Begpk8wAAAAJ&hl=en
Charlie C. L. Wang,-EXti64AAAAJ,https://scholar.google.com/citations?user=-EXti64AAAAJ&hl=en
Shi-Min Hu,LDb4tb0AAAAJ,https://scholar.google.com/citations?user=LDb4tb0AAAAJ&hl=en
Xiaohu Guo,Y4SdsvsAAAAJ,https://scholar.google.com/citations?user=Y4SdsvsAAAAJ&hl=en
Jianmin Zheng,sGCf2k0AAAAJ,https://scholar.google.com/citations?user=sGCf2k0AAAAJ&hl=en
Jay Giedd,K92g9EgAAAAJ,https://scholar.google.com/citations?hl=en&user=K92g9EgAAAAJ
Minh N. Nguyen,Z0vQJcUAAAAJ,https://scholar.google.com/citations?hl=en&user=Z0vQJcUAAAAJ
Debra Kaysen,8recE-YAAAAJ,https://scholar.google.com/citations?hl=en&user=8recE-YAAAAJ
Piyushkumar Mundra,ErzEjoIAAAAJ,https://scholar.google.com/citations?hl=en&user=ErzEjoIAAAAJ
F. Xavier Castellanos,PFDyrI4AAAAJ,https://scholar.google.com/citations?hl=en&user=PFDyrI4AAAAJ
Peter So,c7LLiswAAAAJ,https://scholar.google.com/citations?hl=en&user=c7LLiswAAAAJ
Shuoyu Xu,QDnsWToAAAAJ,https://scholar.google.com/citations?hl=en&user=QDnsWToAAAAJ
Hanry Yu,SKzFI1AAAAAJ,https://scholar.google.com/citations?hl=en&user=SKzFI1AAAAAJ
Francisco Azuaje,gdZUDAwAAAAJ,https://scholar.google.com/citations?hl=en&user=gdZUDAwAAAAJ
Frithjof Kruggel,KvjteqEAAAAJ,https://scholar.google.com/citations?hl=en&user=KvjteqEAAAAJ
Dean Tai,lCak9-sAAAAJ,https://scholar.google.com/citations?hl=en&user=lCak9-sAAAAJ
Ravinda GN Meegama,vVRGJbEAAAAJ,https://scholar.google.com/citations?hl=en&user=vVRGJbEAAAAJ
Jean A. Frazier,GnpXcqEAAAAJ,https://scholar.google.com/citations?hl=en&user=GnpXcqEAAAAJ
Jierong Cheng,59dIblkAAAAJ,https://scholar.google.com/citations?hl=en&user=59dIblkAAAAJ
Vincent T Chow,7e7AUXkAAAAJ,https://scholar.google.com/citations?hl=en&user=7e7AUXkAAAAJ
"BJ Casey, Ph.D.",OQQzJnsAAAAJ,https://scholar.google.com/citations?hl=en&user=OQQzJnsAAAAJ
Sukrit Gupta,50eQtXIAAAAJ,https://scholar.google.com/citations?hl=en&user=50eQtXIAAAAJ
Wenting Liu,LSqnFVEAAAAJ,https://scholar.google.com/citations?hl=en&user=LSqnFVEAAAAJ
Haiying Wang,jVZchGcAAAAJ,https://scholar.google.com/citations?hl=en&user=jVZchGcAAAAJ
Jie Zheng,evC66XkAAAAJ,https://scholar.google.com/citations?hl=en&user=evC66XkAAAAJ
Bevin Engelward,kisSVsYAAAAJ,https://scholar.google.com/citations?hl=en&user=kisSVsYAAAAJ
Vijay Raj Singh,mLuLQtoAAAAJ,https://scholar.google.com/citations?hl=en&user=mLuLQtoAAAAJ
Jonathan Blumenthal,03sLJIIAAAAJ,https://scholar.google.com/citations?hl=en&user=03sLJIIAAAAJ
Yi Hao Chan,68v21DIAAAAJ,https://scholar.google.com/citations?hl=en&user=68v21DIAAAAJ
Yanqing Zhang,sfciqWgAAAAJ,https://scholar.google.com/citations?hl=en&user=sfciqWgAAAAJ
Barry Horwitz,E_Pm5MEAAAAJ,https://scholar.google.com/citations?hl=en&user=E_Pm5MEAAAAJ
Eng Eong Ooi,wa9xqFYAAAAJ,https://scholar.google.com/citations?hl=en&user=wa9xqFYAAAAJ
Charles DeCarli,_jhIcdMAAAAJ,https://scholar.google.com/citations?hl=en&user=_jhIcdMAAAAJ
Gary Fogel,DVtxD5QAAAAJ,https://scholar.google.com/citations?hl=en&user=DVtxD5QAAAAJ
Xiuchao Sui,eUmG4Y4AAAAJ,https://scholar.google.com/citations?hl=en&user=eUmG4Y4AAAAJ
Yang Wang,Il9ZgigAAAAJ,https://scholar.google.com/citations?hl=en&user=Il9ZgigAAAAJ
Merlin Veronika,VF9OZH8AAAAJ,https://scholar.google.com/citations?hl=en&user=VF9OZH8AAAAJ
Dushan N. Wadduwage,LHmeoN4AAAAJ,https://scholar.google.com/citations?hl=en&user=LHmeoN4AAAAJ
Jianzhu Chen,vMSY5AgAAAAJ,https://scholar.google.com/citations?hl=en&user=vMSY5AgAAAAJ
Giuseppe Carenini,HNNL22kAAAAJ,https://scholar.google.com/citations?hl=en&user=HNNL22kAAAAJ
Preslav Nakov,DfXsKZ4AAAAJ,https://scholar.google.com/citations?hl=en&user=DfXsKZ4AAAAJ
Caiming Xiong,vaSdahkAAAAJ,https://scholar.google.com/citations?hl=en&user=vaSdahkAAAAJ
Lluís Màrquez,yFNUfjsAAAAJ,https://scholar.google.com/citations?hl=en&user=yFNUfjsAAAAJ
Raymond Ng,reYJaYMAAAAJ,https://scholar.google.com/citations?hl=en&user=reYJaYMAAAAJ
Tasnim Mohiuddin,raW_wZYAAAAJ,https://scholar.google.com/citations?hl=en&user=raW_wZYAAAAJ
Jiuxiang Gu,zPxKV9EAAAAJ,https://scholar.google.com/citations?hl=en&user=zPxKV9EAAAAJ
Lidong Bing,_oYzrzAAAAAJ,https://scholar.google.com/citations?hl=en&user=_oYzrzAAAAAJ
Alessandro Moschitti,vYUDlsEAAAAJ,https://scholar.google.com/citations?hl=en&user=vYUDlsEAAAAJ
M Saiful Bari,xVp48HAAAAAJ,https://scholar.google.com/citations?hl=en&user=xVp48HAAAAAJ
Jaideep Srivastava,Y4J5SOwAAAAJ,https://scholar.google.com/citations?hl=en&user=Y4J5SOwAAAAJ
Xuan-Phi Nguyen,HN8VxX4AAAAJ,https://scholar.google.com/citations?hl=en&user=HN8VxX4AAAAJ
Prathyusha Jwalapuram,HH1Daf4AAAAJ,https://scholar.google.com/citations?hl=en&user=HH1Daf4AAAAJ
Linlin Liu,bNsRATcAAAAJ,https://scholar.google.com/citations?hl=en&user=bNsRATcAAAAJ
Akhilesh Gotmare,2S-aFwIAAAAJ,https://scholar.google.com/citations?hl=en&user=2S-aFwIAAAAJ
Hassan Sajjad,t3BH6NkAAAAJ,https://scholar.google.com/citations?hl=en&user=t3BH6NkAAAAJ
Giovanni Da San Martino,URABLy0AAAAJ,https://scholar.google.com/citations?hl=en&user=URABLy0AAAAJ
Alberto Barrón-Cedeño,0q0QVG4AAAAJ,https://scholar.google.com/citations?hl=en&user=0q0QVG4AAAAJ
Xiang Lin,R4ZlMwIAAAAJ,https://scholar.google.com/citations?hl=en&user=R4ZlMwIAAAAJ
Yue Wang,iyxbtcEAAAAJ,https://scholar.google.com/citations?hl=en&user=iyxbtcEAAAAJ
Bosheng Ding,Bp8u4lgAAAAJ,https://scholar.google.com/citations?hl=en&user=Bp8u4lgAAAAJ
Chengwei Qin,OwBrmXwAAAAJ,https://scholar.google.com/citations?hl=en&user=OwBrmXwAAAAJ
Francisco (Paco) Guzmán,eEBT0BAAAAAJ,https://scholar.google.com/citations?hl=en&user=eEBT0BAAAAAJ
Muhammad Imran,z8niHlEAAAAJ,https://scholar.google.com/citations?hl=en&user=z8niHlEAAAAJ
Samson Tan,I7GxUfIAAAAJ,https://scholar.google.com/citations?hl=en&user=I7GxUfIAAAAJ
Luo Si,xqEfATIAAAAJ,https://scholar.google.com/citations?hl=en&user=xqEfATIAAAAJ
Sadid A. Hasan,AQKGDZYAAAAJ,https://scholar.google.com/citations?hl=en&user=AQKGDZYAAAAJ
Chien-Sheng (Jason) Wu,1G4GV2EAAAAJ,https://scholar.google.com/citations?hl=en&user=1G4GV2EAAAAJ
AiTi Aw,kNsaEYMAAAAJ,https://scholar.google.com/citations?hl=en&user=kNsaEYMAAAAJ
Gabriel Murray,8dzFxBkAAAAJ,https://scholar.google.com/citations?hl=en&user=8dzFxBkAAAAJ
Enamul Hoque Prince,NySeLFcAAAAJ,https://scholar.google.com/citations?hl=en&user=NySeLFcAAAAJ
Michael Wang,NMhRWkIAAAAJ,https://scholar.google.com/citations?hl=en&user=NMhRWkIAAAAJ
Richard Socher,FaOcyfMAAAAJ,https://scholar.google.com/citations?hl=en&user=FaOcyfMAAAAJ
Wei Gao,8uaZwkwAAAAJ,https://scholar.google.com/citations?hl=en&user=8uaZwkwAAAAJ
"Luis Fernandez-Luque, PhD",N9Pdr2IAAAAJ,https://scholar.google.com/citations?hl=en&user=N9Pdr2IAAAAJ
Karan Aggarwal,vc4CIMQAAAAJ,https://scholar.google.com/citations?hl=en&user=vc4CIMQAAAAJ
Prasenjit Mitra,8PbgiPkAAAAJ,https://scholar.google.com/citations?hl=en&user=8PbgiPkAAAAJ
Simeng (Shirley) Han,D0dpploAAAAJ,https://scholar.google.com/citations?hl=en&user=D0dpploAAAAJ
Yashar Mehdad,hFKgapkAAAAJ,https://scholar.google.com/citations?hl=en&user=hFKgapkAAAAJ
Ferda Ofli,vgFqXEIAAAAJ,https://scholar.google.com/citations?hl=en&user=vgFqXEIAAAAJ
Teresa Arora,jojD-oEAAAAJ,https://scholar.google.com/citations?hl=en&user=jojD-oEAAAAJ
Professor Shahrad Taheri,ThgHXYsAAAAJ,https://scholar.google.com/citations?hl=en&user=ThgHXYsAAAAJ
Ahmed Elmagarmid,Cb9BDJkAAAAJ,https://scholar.google.com/citations?hl=en&user=Cb9BDJkAAAAJ
Aarti Sathyanarayana,gIvDmmEAAAAJ,https://scholar.google.com/citations?hl=en&user=gIvDmmEAAAAJ
Alexander R. Fabbri,DknNWHkAAAAJ,https://scholar.google.com/citations?hl=en&user=DknNWHkAAAAJ
Salvatore Romeo,rE8OSHwAAAAJ,https://scholar.google.com/citations?hl=en&user=rE8OSHwAAAAJ
Saravanan Thirumuruganathan,-oRTB8TtsDYC,https://scholar.google.com/citations?hl=en&user=-oRTB8TtsDYC
Mourad Ouzzani,FzNzuBsAAAAJ,https://scholar.google.com/citations?hl=en&user=FzNzuBsAAAAJ
Tang Nan,poXWlycAAAAJ,https://scholar.google.com/citations?hl=en&user=poXWlycAAAAJ
Ramprasaath R. Selvaraju,yNFGwa4AAAAJ,https://scholar.google.com/citations?hl=en&user=yNFGwa4AAAAJ
Do Xuan Long,uZyF8wwAAAAJ,https://scholar.google.com/citations?hl=en&user=uZyF8wwAAAAJ
Ruochen Zhao,l9qSoK4AAAAJ,https://scholar.google.com/citations?hl=en&user=l9qSoK4AAAAJ
Nadir Durrani,K6uisFAAAAAJ,https://scholar.google.com/citations?hl=en&user=K6uisFAAAAAJ
Prof. Dr. Tobias Kowatsch,txiTdYYAAAAJ,https://scholar.google.com/citations?hl=en&user=txiTdYYAAAAJ
Lorainne Tudor Car,HMfBYr4AAAAJ,https://scholar.google.com/citations?hl=en&user=HMfBYr4AAAAJ
Rifat Atun,wcx3K_YAAAAJ,https://scholar.google.com/citations?hl=en&user=wcx3K_YAAAAJ
Michael R. Lyu,uQnBgK0AAAAJ,https://scholar.google.com/citations?hl=en&user=uQnBgK0AAAAJ
Irwin King,MXvC7tkAAAAJ,https://scholar.google.com/citations?hl=en&user=MXvC7tkAAAAJ
Min-Yen Kan (靳民彦),aNVcd3EAAAAJ,https://scholar.google.com/citations?hl=en&user=aNVcd3EAAAAJ
Mathieu Ravaut,LVS4IdgAAAAJ,https://scholar.google.com/citations?hl=en&user=LVS4IdgAAAAJ
Ben Krause,ONNif60AAAAJ,https://scholar.google.com/citations?hl=en&user=ONNif60AAAAJ
kam-Fai Wong,fyMni2cAAAAJ,https://scholar.google.com/citations?hl=en&user=fyMni2cAAAAJ
"Firoj Alam, PhD",j-RtwDQAAAAJ,https://scholar.google.com/citations?hl=en&user=j-RtwDQAAAAJ
Pengfei Liu,MJnZK_8AAAAJ,https://scholar.google.com/citations?hl=en&user=MJnZK_8AAAAJ
Ahmed Abdelali,ib1BYugAAAAJ,https://scholar.google.com/citations?hl=en&user=ib1BYugAAAAJ
Xiangxi Shi,RpWZqBoAAAAJ,https://scholar.google.com/citations?hl=en&user=RpWZqBoAAAAJ
Dragomir Radev,vIqWvgwAAAAJ,https://scholar.google.com/citations?hl=en&user=vIqWvgwAAAAJ
Swaraj Khadanga,4v7V32oAAAAJ,https://scholar.google.com/citations?hl=en&user=4v7V32oAAAAJ
Li Niu,OhT3AWMAAAAJ,https://scholar.google.com/citations?hl=en&user=OhT3AWMAAAAJ
Megh Thakkar,a0MuBt4AAAAJ,https://scholar.google.com/citations?hl=en&user=a0MuBt4AAAAJ
Handong Zhao,0f-YOFgAAAAJ,https://scholar.google.com/citations?hl=en&user=0f-YOFgAAAAJ
Han Cheol Moon,Cec9vAcAAAAJ,https://scholar.google.com/citations?hl=en&user=Cec9vAcAAAAJ
Bin Ma,wdijHbsAAAAJ,https://scholar.google.com/citations?hl=en&user=wdijHbsAAAAJ
Yingzhu Zhao,Tl50e_IAAAAJ,https://scholar.google.com/citations?hl=en&user=Tl50e_IAAAAJ
Iman Saleh,dXBtN0cAAAAJ,https://scholar.google.com/citations?hl=en&user=dXBtN0cAAAAJ
Ahmed Masry,XqPX5XcAAAAJ,https://scholar.google.com/citations?hl=en&user=XqPX5XcAAAAJ
Kateryna Tymoshenko,QaZx3_0AAAAJ,https://scholar.google.com/citations?hl=en&user=QaZx3_0AAAAJ
Fahad Al-Obaidli,885hIeoAAAAJ,https://scholar.google.com/citations?hl=en&user=885hIeoAAAAJ
Antonio Uva,vtb6hTgAAAAJ,https://scholar.google.com/citations?hl=en&user=vtb6hTgAAAAJ
Jing Ma,78Jby0EAAAAJ,https://scholar.google.com/citations?hl=en&user=78Jby0EAAAAJ
Thien Hai Nguyen,gI3TeioAAAAJ,https://scholar.google.com/citations?hl=en&user=gI3TeioAAAAJ
"Bhone Myint Kyaw, PhD",OZEJiz4AAAAJ,https://scholar.google.com/citations?hl=en&user=OZEJiz4AAAAJ
Yifan Gao,erdMFJwAAAAJ,https://scholar.google.com/citations?hl=en&user=erdMFJwAAAAJ
Bryan McCann,QVj22CwAAAAJ,https://scholar.google.com/citations?hl=en&user=QVj22CwAAAAJ
Nitish Shirish Keskar,CJ-_cEEAAAAJ,https://scholar.google.com/citations?hl=en&user=CJ-_cEEAAAAJ
Nazneen Rajani,eIRG81YAAAAJ,https://scholar.google.com/citations?hl=en&user=eIRG81YAAAAJ
Mohammad Al Hasan,fsCnri8AAAAJ,https://scholar.google.com/citations?hl=en&user=fsCnri8AAAAJ
Tanay Kumar Saha,MfaHjjkAAAAJ,https://scholar.google.com/citations?hl=en&user=MfaHjjkAAAAJ
Massimo Nicosia,lcYzgzsAAAAJ,https://scholar.google.com/citations?hl=en&user=lcYzgzsAAAAJ
Gao Cong,WFFamJkAAAAJ,https://scholar.google.com/citations?hl=en&user=WFFamJkAAAAJ
Jin Yao Chin,_CxUOZ4AAAAJ,https://scholar.google.com/citations?hl=en&user=_CxUOZ4AAAAJ
Siyuan Liu,HxjFaTsAAAAJ,https://scholar.google.com/citations?hl=en&user=HxjFaTsAAAAJ
Stephan Vogel,BffFdd0AAAAJ,https://scholar.google.com/citations?hl=en&user=BffFdd0AAAAJ
Jing LI,2QxEwWsAAAAJ,https://scholar.google.com/citations?hl=en&user=2QxEwWsAAAAJ
Yilun Zhao,8YKT31kAAAAJ,https://scholar.google.com/citations?hl=en&user=8YKT31kAAAAJ
Jiebo Luo,CcbnBvgAAAAJ,https://scholar.google.com/citations?hl=en&user=CcbnBvgAAAAJ
Qing Li,D1LEg-YAAAAJ,https://scholar.google.com/citations?hl=en&user=D1LEg-YAAAAJ
Marjan Ghazvininejad,IRTtnAIAAAAJ,https://scholar.google.com/citations?hl=en&user=IRTtnAIAAAAJ
Haoran Li,l7xXEU0AAAAJ,https://scholar.google.com/citations?hl=en&user=l7xXEU0AAAAJ
Haoyuan Li,BdfQ44MAAAAJ,https://scholar.google.com/citations?hl=en&user=BdfQ44MAAAAJ
Walid Magdy,ACQD8jMAAAAJ,https://scholar.google.com/citations?hl=en&user=ACQD8jMAAAAJ
Kareem Darwish,y7tlR6UAAAAJ,https://scholar.google.com/citations?hl=en&user=y7tlR6UAAAAJ
Hamdy Mubarak,usvY6qYAAAAJ,https://scholar.google.com/citations?hl=en&user=usvY6qYAAAAJ
Pengfei Liu,oIz_CYEAAAAJ,https://scholar.google.com/citations?hl=en&user=oIz_CYEAAAAJ
Hui Li,RHoDfoEAAAAJ,https://scholar.google.com/citations?hl=en&user=RHoDfoEAAAAJ
Israa Jaradat,r2NMH4oAAAAJ,https://scholar.google.com/citations?hl=en&user=r2NMH4oAAAAJ
James Glass,pfGI-KcAAAAJ,https://scholar.google.com/citations?hl=en&user=pfGI-KcAAAAJ
Jingjing Li,op6xj6oAAAAJ,https://scholar.google.com/citations?hl=en&user=op6xj6oAAAAJ
"Boyang ""Albert"" Li",QwL4z2UAAAAJ,https://scholar.google.com/citations?hl=en&user=QwL4z2UAAAAJ
Shameem A Puthiya Parambath,h_jvEusAAAAJ,https://scholar.google.com/citations?hl=en&user=h_jvEusAAAAJ
Thanh-Tung Nguyen,NkKC6zYAAAAJ,https://scholar.google.com/citations?hl=en&user=NkKC6zYAAAAJ
Philip LH Yu,i0tRftAAAAAJ,https://scholar.google.com/citations?hl=en&user=i0tRftAAAAAJ
Ruidan He,FsoIVjAAAAAJ,https://scholar.google.com/citations?hl=en&user=FsoIVjAAAAAJ
Xin Li,syD9lxQAAAAJ,https://scholar.google.com/citations?hl=en&user=syD9lxQAAAAJ
Lav R. Varshney,JIJGu30AAAAJ,https://scholar.google.com/citations?hl=en&user=JIJGu30AAAAJ
Ivelina Nikolova,OGpMl5AAAAAJ,https://scholar.google.com/citations?hl=en&user=OGpMl5AAAAAJ
Naeemul Hassan,-DeoD4EAAAAJ,https://scholar.google.com/citations?hl=en&user=-DeoD4EAAAAJ
XU YANG,SqdxMH0AAAAJ,https://scholar.google.com/citations?hl=en&user=SqdxMH0AAAAJ
Philipp Koehn,OsIZgIYAAAAJ,https://scholar.google.com/citations?hl=en&user=OsIZgIYAAAAJ
Araz Taeihagh,Bwt1iRUAAAAJ,https://scholar.google.com/citations?hl=en&user=Bwt1iRUAAAAJ
Kathy Baxter,KQZwvuUAAAAJ,https://scholar.google.com/citations?hl=en&user=KQZwvuUAAAAJ
Irina Temnikova,7BcpifAAAAAJ,https://scholar.google.com/citations?hl=en&user=7BcpifAAAAAJ
Nicholas FitzGerald,fLcACE8AAAAJ,https://scholar.google.com/citations?hl=en&user=fLcACE8AAAAJ
Dominika Basaj,we11LkMAAAAJ,https://scholar.google.com/citations?hl=en&user=we11LkMAAAAJ
Barbara Rychalska,Wp0wHJoAAAAJ,https://scholar.google.com/citations?hl=en&user=Wp0wHJoAAAAJ
Jason Kuen,e6u7GlQAAAAJ,https://scholar.google.com/citations?hl=en&user=e6u7GlQAAAAJ
Vlad Morariu,oyWpVa8AAAAJ,https://scholar.google.com/citations?hl=en&user=oyWpVa8AAAAJ
Tong Sun,eEUhPvMAAAAJ,https://scholar.google.com/citations?hl=en&user=eEUhPvMAAAAJ
Sameer Khurana,SvKKBy4AAAAJ,https://scholar.google.com/citations?hl=en&user=SvKKBy4AAAAJ
Ahmed Ali,t0gYEjAAAAAJ,https://scholar.google.com/citations?hl=en&user=t0gYEjAAAAAJ
Josip Car,u258_9cAAAAJ,https://scholar.google.com/citations?hl=en&user=u258_9cAAAAJ
Amrita Saha,3Zb5Y2YAAAAJ,https://scholar.google.com/citations?hl=en&user=3Zb5Y2YAAAAJ
Maarten de Rijke,AVDkgFIAAAAJ,https://scholar.google.com/citations?hl=en&user=AVDkgFIAAAAJ
Basma El Amel Boussaha,i6dzV84AAAAJ,https://scholar.google.com/citations?hl=en&user=i6dzV84AAAAJ
Liangming Pan,JcjjOTUAAAAJ,https://scholar.google.com/citations?hl=en&user=JcjjOTUAAAAJ
